,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year,cluster
249,110000000,Adventure,262500,103.718387,18-03-2015,295238201,Insurgent,6.2,3829,185238201,2015,4
250,116000000,Drama,2567,45.616098,17-12-2004,102000000,The Aviator,7,1489,-14000000,2004,1
251,112000000,Comedy,38745,22.845143,25-12-2010,237382724,Gulliver's Travels,4.9,621,125382724,2010,2
252,120000000,Action,40805,31.703608,12-01-2011,227817248,The Green Hornet,5.5,1251,107817248,2011,3
253,110000000,Action,53182,71.510596,05-03-2014,337580051,300: Rise of an Empire,6.1,2397,227580051,2014,3
254,110000000,Animation,41513,36.65422,29-07-2011,563749323,The Smurfs,5.5,1179,453749323,2011,8
255,110000000,Animation,13700,19.625972,02-04-2004,103951461,Home on the Range,5.7,389,-6048539,2004,8
256,110000000,Adventure,262504,86.105615,09-03-2016,179246868,Allegiant,5.9,1998,69246868,2016,4
257,110000000,Action,39254,37.195046,28-09-2011,299268508,Real Steel,6.6,2692,189268508,2011,3
258,105000000,Fantasy,77931,32.473628,30-07-2013,347434178,The Smurfs 2,5.5,695,242434178,2013,9
259,160000000,Action,1639,23.336875,13-06-1997,164508066,Speed 2: Cruise Control,4.1,434,4508066,1997,3
260,110000000,Science Fiction,80274,45.94834,23-10-2013,125537191,Ender's Game,6.6,2303,15537191,2013,11
261,110000000,Action,1571,48.93337,20-06-2007,383531464,Live Free or Die Hard,6.4,2089,273531464,2007,3
262,93000000,Adventure,120,138.049577,18-12-2001,871368364,The Lord of the Rings: The Fellowship of the Ring,8,8705,778368364,2001,4
263,110000000,Action,10204,22.643776,16-06-2004,72178895,Around the World in 80 Days,5.7,672,-37821105,2004,3
264,107000000,Drama,8489,18.866672,11-12-2001,87713825,Ali,6.7,447,-19286175,2001,1
265,0,Comedy,10588,18.251129,21-11-2003,0,The Cat in the Hat,4.9,366,0,2003,2
266,120000000,Action,2048,95.914473,15-07-2004,347234916,"I, Robot",6.7,3793,227234916,2004,3
267,130000000,Drama,1495,44.490453,03-05-2005,211643158,Kingdom of Heaven,6.6,1157,81643158,2005,1
268,133000000,Animation,10137,30.475297,17-12-1999,300135367,Stuart Little,5.8,959,167135367,1999,8
269,105000000,Romance,10198,62.479574,08-12-2009,267045765,The Princess and the Frog,6.7,1247,162045765,2009,10
270,108000000,Drama,286217,167.93287,30-09-2015,630161890,The Martian,7.6,7268,522161890,2015,1
271,126000000,Action,1635,37.68056,20-07-2005,162949164,The Island,6.5,1770,36949164,2005,3
272,90000000,Comedy,24113,1.004579,27-04-2001,10372291,Town & Country,3.7,16,-79627709,2001,2
273,90000000,Action,9679,52.995628,09-06-2000,237202299,Gone in Sixty Seconds,6.1,1485,147202299,2000,3
274,103000000,Action,98,95.301296,01-05-2000,457640427,Gladiator,7.9,5439,354640427,2000,3
275,102000000,Action,180,65.948959,20-06-2002,358372926,Minority Report,7.1,2608,256372926,2002,3
276,100000000,Adventure,672,132.397737,13-11-2002,876688482,Harry Potter and the Chamber of Secrets,7.4,5815,776688482,2002,4
277,150000000,Adventure,36557,88.935165,14-11-2006,599045960,Casino Royale,7.3,3855,449045960,2006,4
278,100000000,Thriller,869,51.188633,25-07-2001,362211740,Planet of the Apes,5.6,1243,262211740,2001,7
279,100000000,Action,280,101.74155,01-07-1991,520000000,Terminator 2: Judgment Day,7.7,4185,420000000,1991,3
280,80000000,History,11322,33.691694,01-07-2009,214104620,Public Enemies,6.5,1344,134104620,2009,18
281,100000000,Drama,4982,42.361215,02-11-2007,266465037,American Gangster,7.4,1502,166465037,2007,1
282,115000000,Action,36955,38.729418,14-07-1994,378882411,True Lies,6.8,1116,263882411,1994,3
283,100000000,Thriller,18487,40.597856,11-06-2009,150166126,The Taking of Pelham 1 2 3,6.2,954,50166126,2009,7
284,100000000,Comedy,39451,32.389353,21-12-2010,310650585,Little Fockers,5.4,1060,210650585,2010,2
285,100000000,Action,27581,24.399642,06-08-2010,170432927,The Other Guys,6.1,1383,70432927,2010,3
286,100000000,Action,9268,24.507987,21-06-1996,242295562,Eraser,5.6,543,142295562,1996,3
287,100000000,Drama,68718,82.121691,25-12-2012,425368238,Django Unchained,7.8,10099,325368238,2012,1
288,100000000,Drama,10545,46.727941,21-06-1996,100138851,The Hunchback of Notre Dame,6.8,1129,138851,1996,1
289,100000000,Adventure,11688,51.113717,09-12-2000,169327687,The Emperor's New Groove,7.2,1490,69327687,2000,4
290,100000000,Action,76163,53.732892,08-08-2012,312573423,The Expendables 2,6.1,2896,212573423,2012,3
291,100000000,Adventure,2059,58.849256,19-11-2004,347451894,National Treasure,6.4,1926,247451894,2004,4
292,100000000,Fantasy,2486,30.863434,14-12-2006,249288105,Eragon,4.9,967,149288105,2006,9
293,100000000,Family,16523,31.586215,16-10-2009,100086793,Where the Wild Things Are,6.4,572,86793,2009,13
294,100000000,Animation,116711,36.711378,15-05-2013,268426634,Epic,6.4,1121,168426634,2013,8
295,100000000,Action,37710,41.426678,08-12-2010,278731369,The Tourist,6,1699,178731369,2010,3
296,100000000,Action,9946,20.652943,24-11-1999,211989043,End of Days,5.5,482,111989043,1999,3
297,100000000,Drama,1372,52.792678,07-12-2006,170877916,Blood Diamond,7.3,2281,70877916,2006,1
298,100000000,Crime,106646,95.007934,25-12-2013,392000694,The Wolf of Wall Street,7.9,6571,292000694,2013,6
299,100000000,Action,414,48.205606,31-05-1995,336529144,Batman Forever,5.2,1498,236529144,1995,3
300,105000000,Adventure,563,58.782359,06-11-1997,121214377,Starship Troopers,6.7,1560,16214377,1997,4
301,102000000,Drama,83542,73.872343,26-10-2012,130482868,Cloud Atlas,6.6,2977,28482868,2012,1
302,80000000,Animation,41216,37.321848,10-07-2010,140073390,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,60073390,2010,8
303,100000000,Action,314,32.271938,22-07-2004,82102379,Catwoman,4.2,808,-17897621,2004,3
304,100000000,Action,184315,76.842247,23-07-2014,243400000,Hercules,5.6,1680,143400000,2014,3
305,140000000,Adventure,9016,38.924136,26-11-2002,109578115,Treasure Planet,7.2,948,-30421885,2002,4
306,100000000,Adventure,18162,19.38841,05-06-2009,68688831,Land of the Lost,5.3,381,-31311169,2009,4
307,90000000,Action,138103,61.025639,04-08-2014,206172544,The Expendables 3,6.1,1795,116172544,2014,3
308,105000000,Action,257088,33.507289,03-12-2015,133718711,Point Break,5.5,783,28718711,2015,3
309,84000000,Fantasy,10214,17.815595,18-02-2005,0,Son of the Mask,3.6,338,-84000000,2005,9
310,100000000,Thriller,205775,50.767332,20-11-2015,93820758,In the Heart of the Sea,6.5,1276,-6179242,2015,7
311,100000000,Action,11692,12.092241,15-08-2002,7103973,The Adventures of Pluto Nash,4.4,142,-92896027,2002,3
312,100000000,War,22972,30.254021,11-03-2010,94882889,Green Zone,6.4,717,-5117111,2010,19
313,99000000,Animation,227973,34.308098,05-11-2015,246233113,The Peanuts Movie,6.5,604,147233113,2015,8
314,10000000,Crime,29193,3.091077,08-09-1997,13835130,The Spanish Prisoner,7.1,73,3835130,1997,6
315,98000000,Adventure,1734,41.862983,28-04-2001,433013274,The Mummy Returns,6,2206,335013274,2001,4
316,100000000,Drama,3131,46.160048,14-12-2002,193772504,Gangs of New York,7.1,1910,93772504,2002,1
317,94000000,Drama,76758,12.516546,15-12-2011,95311434,The Flowers of War,7.1,187,1311434,2011,1
318,85000000,Animation,9408,23.230851,08-06-2007,149044513,Surf's Up,5.9,601,64044513,2007,8
319,90000000,Action,9890,19.224754,10-06-2004,102000000,The Stepford Wives,5.4,334,12000000,2004,3
320,92000000,Action,855,44.455166,28-12-2001,172989651,Black Hawk Down,7.2,1811,80989651,2001,3
321,0,Comedy,77953,16.460356,09-08-2012,104907746,The Campaign,5.6,578,104907746,2012,2
322,90000000,Adventure,18,109.528572,07-05-1997,263920180,The Fifth Element,7.3,3885,173920180,1997,4
323,100000000,Comedy,37786,18.325897,26-05-2010,288347692,Sex and the City 2,5.4,426,188347692,2010,2
324,95000000,Adventure,10501,37.054554,31-03-2000,76432727,The Road to El Dorado,7,858,-18567273,2000,4
325,95000000,Animation,57800,65.229868,26-06-2012,877244782,Ice Age: Continental Drift,6.2,2672,782244782,2012,8
326,95000000,Romance,150689,101.187052,12-03-2015,543514353,Cinderella,6.7,2374,448514353,2015,10
327,65000000,Fantasy,7980,29.257137,26-12-2009,93525586,The Lovely Bones,6.6,1065,28525586,2009,9
328,94000000,Animation,12,85.688789,30-05-2003,940335536,Finding Nemo,7.6,6122,846335536,2003,8
329,94000000,Adventure,122,123.630332,01-12-2003,1118888979,The Lord of the Rings: The Return of the King,8.1,8064,1024888979,2003,4
330,79000000,Adventure,121,106.914973,18-12-2002,926287400,The Lord of the Rings: The Two Towers,8,7487,847287400,2002,4
331,95000000,Adventure,68737,63.628459,12-12-2014,114178613,Seventh Son,5.2,957,19178613,2014,4
332,115000000,Adventure,1995,41.498631,11-06-2001,274703340,Lara Croft: Tomb Raider,5.7,2192,159703340,2001,4
333,100000000,Thriller,157353,58.991388,16-04-2014,103039258,Transcendence,5.9,2295,3039258,2014,7
334,93000000,Adventure,331,1.859364,18-07-2001,368780809,Jurassic Park III,5.7,2077,275780809,2001,4
335,93000000,Thriller,61791,138.433168,03-08-2011,482860185,Rise of the Planet of the Apes,7,4347,389860185,2011,7
336,90000000,Adventure,8204,21.436682,14-02-2008,162839667,The Spiderwick Chronicles,6.3,572,72839667,2008,4
337,92000000,Action,47964,65.402595,06-02-2013,304654182,A Good Day to Die Hard,5.2,3493,212654182,2013,3
338,145000000,Western,10733,10.660441,07-04-2004,25819961,The Alamo,5.8,106,-119180039,2004,17
339,92000000,Action,9806,77.817571,05-11-2004,631442092,The Incredibles,7.4,5152,539442092,2004,3
340,98000000,Action,1408,7.029308,22-12-1995,10017322,Cutthroat Island,5.7,136,-87982678,1995,3
341,95000000,Adventure,32657,61.121717,01-02-2010,226497209,Percy Jackson & the Olympians: The Lightning Thief,6,2010,131497209,2010,4
342,90000000,Action,607,104.121555,02-07-1997,589390539,Men in Black,6.9,4412,499390539,1997,3
343,90000000,Animation,863,73.575118,30-10-1999,497366869,Toy Story 2,7.3,3806,407366869,1999,8
344,100000000,Action,44048,37.698465,04-11-2010,167805466,Unstoppable,6.3,1165,67805466,2010,3
345,90000000,Action,5175,35.814765,03-08-2001,347325802,Rush Hour 2,6.4,1054,257325802,2001,3
346,100000000,Drama,2655,15.835672,21-07-2000,155464351,What Lies Beneath,6.3,488,55464351,2000,1
347,100000000,Animation,22794,46.781182,17-09-2009,242988466,Cloudy with a Chance of Meatballs,6.5,1747,142988466,2009,8
348,90000000,Animation,8355,69.457898,29-06-2009,886686817,Ice Age: Dawn of the Dinosaurs,6.5,2271,796686817,2009,8
349,90000000,Adventure,116745,43.348022,18-12-2013,188133322,The Secret Life of Walter Mitty,7,3144,98133322,2013,4
350,92000000,Action,4327,40.20395,02-11-2000,264105545,Charlie's Angels,5.6,1232,172105545,2000,3
351,90000000,Drama,1422,63.429157,05-10-2006,289847354,The Departed,7.9,4339,199847354,2006,1
352,90000000,Animation,10674,67.427755,18-06-1998,304320254,Mulan,7.6,2008,214320254,1998,8
353,92000000,Action,7446,43.192048,09-08-2008,188072649,Tropic Thunder,6.5,1667,96072649,2008,3
354,90000000,Thriller,65754,47.651083,14-12-2011,232617430,The Girl with the Dragon Tattoo,7.2,2434,142617430,2011,7
355,90000000,Action,1572,51.881077,19-05-1995,366101666,Die Hard: With a Vengeance,6.9,2066,276101666,1995,3
356,90000000,Action,10528,57.834787,23-12-2009,524028679,Sherlock Holmes,7,5766,434028679,2009,3
357,100000000,Drama,271969,29.608322,17-08-2016,94061311,Ben-Hur,5.3,621,-5938689,2016,1
358,120000000,Animation,10865,51.548589,02-06-2001,186053725,Atlantis: The Lost Empire,6.7,1224,66053725,2001,8
359,0,Adventure,258509,27.867368,17-12-2015,233755553,Alvin and the Chipmunks: The Road Chip,5.8,428,233755553,2015,4
360,75000000,Drama,2253,38.832842,25-12-2008,200276000,Valkyrie,6.7,1173,125276000,2008,1
361,90000000,Comedy,10661,40.597344,05-06-2008,201596308,You Don't Mess with the Zohan,5.5,1048,111596308,2008,2
362,88000000,Action,257344,140.849495,16-07-2015,243637091,Pixels,5.6,2513,155637091,2015,3
363,100000000,Drama,644,34.035114,29-06-2001,235926552,A.I. Artificial Intelligence,6.8,1974,135926552,2001,1
364,90000000,Thriller,10756,16.302378,25-11-2003,182290266,The Haunted Mansion,5.2,466,92290266,2003,7
365,90000000,Drama,686,55.249434,11-07-1997,171120329,Contact,7.2,1308,81120329,1997,1
366,95000000,Action,9383,28.200874,04-08-2000,190213455,Hollow Man,5.6,634,95213455,2000,3
367,80000000,Crime,179,18.69984,08-04-2005,162944923,The Interpreter,6.2,392,82944923,2005,6
368,90000000,Adventure,76285,40.262261,07-08-2013,174578751,Percy Jackson: Sea of Monsters,5.9,1648,84578751,2013,4
369,95000000,Action,1996,56.811056,21-07-2003,156505388,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,61505388,2003,3
370,90000000,Action,291805,51.535701,02-06-2016,334901337,Now You See Me 2,6.7,3235,244901337,2016,3
371,68000000,Thriller,10003,20.913852,03-04-1997,118063304,The Saint,5.9,302,50063304,1997,7
372,92000000,Action,1535,27.166757,18-11-2001,143049560,Spy Game,6.8,579,51049560,2001,3
373,90000000,Science Fiction,2067,16.058284,10-03-2000,60874615,Mission to Mars,5.7,369,-29125385,2000,11
374,90000000,Animation,46195,46.200042,03-04-2011,484635760,Rio,6.5,2166,394635760,2011,8
375,100000000,Comedy,2277,24.939295,17-12-1999,93700000,Bicentennial Man,6.9,963,-6300000,1999,2
376,90000000,Science Fiction,10357,19.836124,25-04-1997,0,Volcano,5.2,376,-90000000,1997,11
377,90000000,Crime,4477,15.350451,12-03-1997,140807547,The Devil's Own,5.9,290,50807547,1997,6
378,100000000,Drama,8665,15.625949,19-07-2002,35168966,K-19: The Widowmaker,6.1,264,-64831034,2002,1
379,20000000,Adventure,9387,31.802807,02-04-1982,79114085,Conan the Barbarian,6.6,650,59114085,1982,4
380,88000000,Romance,921,24.100863,02-06-2005,108539911,Cinderella Man,7.3,616,20539911,2005,10
381,90000000,Fantasy,49852,3.593349,24-11-2010,16178959,The Nutcracker: The Untold Story,5.4,50,-73821041,2010,9
382,87000000,Drama,4464,14.824166,22-07-2003,148336445,Seabiscuit,6.7,216,61336445,2003,1
383,92000000,Action,664,32.079995,10-05-1996,494471524,Twister,6.1,950,402471524,1996,3
384,90000000,Adventure,8358,57.739713,22-12-2000,429632142,Cast Away,7.5,3218,339632142,2000,4
385,100000000,Animation,9836,37.272385,16-11-2006,384335608,Happy Feet,5.9,1410,284335608,2006,8
386,75000000,Action,2502,53.213931,23-07-2004,288500217,The Bourne Supremacy,7.2,2825,213500217,2004,3
387,85000000,Action,9772,36.38795,25-07-1997,315156409,Air Force One,6.2,840,230156409,1997,3
388,85000000,Thriller,161,60.929352,07-12-2001,450717150,Ocean's Eleven,7.2,3783,365717150,2001,7
389,75000000,Adventure,52451,36.605246,31-08-2011,132274484,The Three Musketeers,5.6,924,57274484,2011,4
390,85000000,Animation,76492,56.257411,20-09-2012,358375603,Hotel Transylvania,6.8,2566,273375603,2012,8
391,85000000,Comedy,4523,29.21998,20-11-2007,340487652,Enchanted,6.6,1449,255487652,2007,2
392,85000000,Action,59961,34.773106,09-02-2012,208076205,Safe House,6.3,1345,123076205,2012,3
393,85000000,Comedy,10481,9.895061,07-10-2000,183611771,102 Dalmatians,5.1,313,98611771,2000,2
394,75000000,Action,59108,36.743324,02-11-2011,152930623,Tower Heist,5.8,932,77930623,2011,3
395,85000000,Comedy,1581,44.967453,08-12-2006,194168700,The Holiday,6.7,1225,109168700,2006,2
396,90000000,Action,9798,41.207568,20-11-1998,250649836,Enemy of the State,6.7,1240,160649836,1998,3
397,85000000,Comedy,22897,16.479851,23-12-2009,219103655,It's Complicated,6.2,360,134103655,2009,2
398,85000000,Crime,298,42.069993,07-06-2007,311312624,Ocean's Thirteen,6.5,1999,226312624,2007,6
399,85000000,Adventure,7484,26.61951,29-09-2006,197309027,Open Season,6.1,656,112309027,2006,4
400,85000000,Adventure,157350,80.316463,14-03-2014,288747895,Divergent,6.9,4663,203747895,2014,4
401,68000000,War,853,41.273567,13-03-2001,96976270,Enemy at the Gates,7.2,999,28976270,2001,19
402,85000000,Adventure,10159,24.107835,26-09-2003,80916492,The Rundown,6.4,514,-4083508,2003,4
403,85000000,Adventure,9593,32.044191,18-06-1993,137298489,Last Action Hero,6.1,712,52298489,1993,4
404,85000000,Drama,1904,16.595874,06-12-2005,162242962,Memoirs of a Geisha,7.3,652,77242962,2005,1
405,85000000,Action,9615,8.282876,03-06-2006,158468292,The Fast and the Furious: Tokyo Drift,6.1,1705,73468292,2006,3
406,0,Drama,51052,19.83683,22-02-2011,0,Arthur Christmas,6.7,333,0,2011,1
407,90000000,Fantasy,297,36.069611,12-11-1998,142940100,Meet Joe Black,6.9,1147,52940100,1998,9
408,85000000,Action,9884,18.827753,06-02-2002,78382433,Collateral Damage,5.5,427,-6617567,2002,3
409,0,Drama,16858,5.159407,20-12-1979,37823676,All That Jazz,7.3,85,37823676,<1980,1
410,85000000,Adventure,62764,48.126297,15-03-2012,183018522,Mirror Mirror,5.5,1114,98018522,2012,4
411,60000000,Action,22538,38.885195,27-07-2010,47664559,Scott Pilgrim vs. the World,7.2,2126,-12335441,2010,3
412,60000000,Action,9341,29.211255,28-03-2003,74208267,The Core,5.4,516,14208267,2003,3
413,84000000,Fantasy,12107,17.783361,27-07-2000,123307945,Nutty Professor II: The Klumps,4.7,332,39307945,2000,9
414,84000000,Mystery,9637,31.435539,14-06-2002,275650703,Scooby-Doo,5.4,820,191650703,2002,15
415,50000000,Action,49049,57.673932,07-09-2012,41037742,Dredd,6.6,1940,-8962258,2012,3
416,82500000,Comedy,9339,41.176631,22-06-2006,237681299,Click,6,2104,155181299,2006,2
417,8000000,Horror,16281,13.661289,12-11-1982,21028755,Creepshow,6.7,226,13028755,1982,5
418,85000000,Comedy,39691,11.77398,30-07-2010,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119,27483764,2010,2
419,85000000,Adventure,8247,21.218,10-02-2008,222231186,Jumper,5.9,1799,137231186,2008,4
420,85000000,Adventure,11253,58.57976,11-07-2008,160388063,Hellboy II: The Golden Army,6.5,1527,75388063,2008,4
421,65000000,Crime,1949,51.970905,02-03-2007,84785914,Zodiac,7.3,2023,19785914,2007,6
422,82000000,Science Fiction,8452,18.447479,17-11-2000,96085477,The 6th Day,5.7,595,14085477,2000,11
423,80000000,Fantasy,310,109.684788,23-05-2003,484572835,Bruce Almighty,6.4,3012,404572835,2003,9
424,80000000,Thriller,27578,77.580661,03-08-2010,274470394,The Expendables,6,2926,194470394,2010,7
425,80000000,Adventure,954,75.290998,22-05-1996,457696359,Mission: Impossible,6.7,2631,377696359,1996,4
426,75000000,Science Fiction,70160,68.550698,12-03-2012,691210692,The Hunger Games,6.9,9455,616210692,2012,11
427,80000000,Comedy,45243,58.040149,25-05-2011,254455986,The Hangover Part II,6.2,3739,174455986,2011,2
428,80000000,Action,364,59.113174,19-06-1992,280000000,Batman Returns,6.6,1673,200000000,1992,3
429,80000000,Comedy,7518,36.32705,22-04-2006,343397247,Over the Hedge,6.3,1074,263397247,2006,2
430,80000000,Animation,11544,55.659988,21-06-2002,145771527,Lilo & Stitch,7.1,1314,65771527,2002,8
431,85000000,Comedy,9986,14.132583,15-12-2006,144000000,Charlotte's Web,5.8,288,59000000,2006,2
432,75000000,Action,8656,34.070054,08-05-1998,140464664,Deep Impact,5.9,855,65464664,1998,3
433,84000000,Action,146216,44.34333,18-07-2013,0,RED 2,6.4,1526,-84000000,2013,3
